continent,country,metric,year,value
Asia,Yemen Rep.,gdpPercap,1967,862.4421463
Asia,Yemen Rep.,lifeExp,1967,36.984
Asia,Yemen Rep.,pop,1967,6740785.0
Asia,Yemen Rep.,gdpPercap,1972,1265.047031
Asia,Yemen Rep.,lifeExp,1972,39.848
Asia,Yemen Rep.,pop,1972,7407075.0
Asia,Yemen Rep.,gdpPercap,1977,1829.765177
Asia,Yemen Rep.,lifeExp,1977,44.175
Asia,Yemen Rep.,pop,1977,8403990.0
Asia,Yemen Rep.,gdpPercap,1982,1977.55701
Asia,Yemen Rep.,lifeExp,1982,49.113
Asia,Yemen Rep.,pop,1982,9657618.0
Asia,Yemen Rep.,gdpPercap,1987,1971.741538
Asia,Yemen Rep.,lifeExp,1987,52.922
Asia,Yemen Rep.,pop,1987,11219340.0
Asia,Yemen Rep.,gdpPercap,1992,1879.496673
Asia,Yemen Rep.,lifeExp,1992,55.599
Asia,Yemen Rep.,pop,1992,13367997.0
Asia,Yemen Rep.,gdpPercap,1997,2117.484526
Asia,Yemen Rep.,lifeExp,1997,58.02
Asia,Yemen Rep.,pop,1997,15826497.0
Asia,Yemen Rep.,gdpPercap,2002,2234.820827
Asia,Yemen Rep.,lifeExp,2002,60.308
Asia,Yemen Rep.,pop,2002,18701257.0
Asia,Yemen Rep.,gdpPercap,2007,2280.769906
Asia,Yemen Rep.,lifeExp,2007,62.698
Asia,Yemen Rep.,pop,2007,22211743.0
Europe,Albania,gdpPercap,1952,1601.056136
Europe,Albania,lifeExp,1952,55.23
Europe,Albania,pop,1952,1282697.0
Europe,Albania,gdpPercap,1957,1942.284244
Europe,Albania,lifeExp,1957,59.28
Europe,Albania,pop,1957,1476505.0
Europe,Albania,gdpPercap,1962,2312.888958
Europe,Albania,lifeExp,1962,64.82
Europe,Albania,pop,1962,1728137.0
Europe,Albania,gdpPercap,1967,2760.196931
Europe,Albania,lifeExp,1967,66.22
Europe,Albania,pop,1967,1984060.0
Europe,Albania,gdpPercap,1972,3313.422188
Europe,Albania,lifeExp,1972,67.69
Europe,Albania,pop,1972,2263554.0
Europe,Albania,gdpPercap,1977,3533.00391
Europe,Albania,lifeExp,1977,68.93
Europe,Albania,pop,1977,2509048.0
Europe,Albania,gdpPercap,1982,3630.880722
Europe,Albania,lifeExp,1982,70.42
Europe,Albania,pop,1982,2780097.0
Europe,Albania,gdpPercap,1987,3738.932735
Europe,Albania,lifeExp,1987,72.0
Europe,Albania,pop,1987,3075321.0
Europe,Albania,gdpPercap,1992,2497.437901
Europe,Albania,lifeExp,1992,71.581
Europe,Albania,pop,1992,3326498.0
Europe,Albania,gdpPercap,1997,3193.054604
Europe,Albania,lifeExp,1997,72.95
Europe,Albania,pop,1997,3428038.0
Europe,Albania,gdpPercap,2002,4604.211737
Europe,Albania,lifeExp,2002,75.651
Europe,Albania,pop,2002,3508512.0
Europe,Albania,gdpPercap,2007,5937.029526
Europe,Albania,lifeExp,2007,76.423
Europe,Albania,pop,2007,3600523.0
Europe,Austria,gdpPercap,1952,6137.076492
Europe,Austria,lifeExp,1952,66.8
Europe,Austria,pop,1952,6927772.0
Europe,Austria,gdpPercap,1957,8842.59803
Europe,Austria,lifeExp,1957,67.48
Europe,Austria,pop,1957,6965860.0
Europe,Austria,gdpPercap,1962,10750.72111
Europe,Austria,lifeExp,1962,69.54
Europe,Austria,pop,1962,7129864.0
Europe,Austria,gdpPercap,1967,12834.6024
Europe,Austria,lifeExp,1967,70.14
Europe,Austria,pop,1967,7376998.0
Europe,Austria,gdpPercap,1972,16661.6256
Europe,Austria,lifeExp,1972,70.63
Europe,Austria,pop,1972,7544201.0
Europe,Austria,gdpPercap,1977,19749.4223
Europe,Austria,lifeExp,1977,72.17
Europe,Austria,pop,1977,7568430.0
Europe,Austria,gdpPercap,1982,21597.08362
Europe,Austria,lifeExp,1982,73.18
Europe,Austria,pop,1982,7574613.0
Europe,Austria,gdpPercap,1987,23687.82607
Europe,Austria,lifeExp,1987,74.94
Europe,Austria,pop,1987,7578903.0
Europe,Austria,gdpPercap,1992,27042.01868
Europe,Austria,lifeExp,1992,76.04
Europe,Austria,pop,1992,7914969.0
Europe,Austria,gdpPercap,1997,29095.92066
Europe,Austria,lifeExp,1997,77.51
Europe,Austria,pop,1997,8069876.0
Europe,Austria,gdpPercap,2002,32417.60769
Europe,Austria,lifeExp,2002,78.98
Europe,Austria,pop,2002,8148312.0
Europe,Austria,gdpPercap,2007,36126.4927
Europe,Austria,lifeExp,2007,79.829
Europe,Austria,pop,2007,8199783.0
Europe,Belgium,gdpPercap,1952,8343.105127
Europe,Belgium,lifeExp,1952,68.0
Europe,Belgium,pop,1952,8730405.0
Europe,Belgium,gdpPercap,1957,9714.960623
Europe,Belgium,lifeExp,1957,69.24
Europe,Belgium,pop,1957,8989111.0
Europe,Belgium,gdpPercap,1962,10991.20676
Europe,Belgium,lifeExp,1962,70.25
Europe,Belgium,pop,1962,9218400.0
Europe,Belgium,gdpPercap,1967,13149.04119
Europe,Belgium,lifeExp,1967,70.94
Europe,Belgium,pop,1967,9556500.0
Europe,Belgium,gdpPercap,1972,16672.14356
Europe,Belgium,lifeExp,1972,71.44
Europe,Belgium,pop,1972,9709100.0
Europe,Belgium,gdpPercap,1977,19117.97448
Europe,Belgium,lifeExp,1977,72.8
Europe,Belgium,pop,1977,9821800.0
Europe,Belgium,gdpPercap,1982,20979.84589
Europe,Belgium,lifeExp,1982,73.93
Europe,Belgium,pop,1982,9856303.0
Europe,Belgium,gdpPercap,1987,22525.56308
Europe,Belgium,lifeExp,1987,75.35
Europe,Belgium,pop,1987,9870200.0
Europe,Belgium,gdpPercap,1992,25575.57069
Europe,Belgium,lifeExp,1992,76.46
Europe,Belgium,pop,1992,10045622.0
Europe,Belgium,gdpPercap,1997,27561.19663
Europe,Belgium,lifeExp,1997,77.53
Europe,Belgium,pop,1997,10199787.0
Europe,Belgium,gdpPercap,2002,30485.88375
Europe,Belgium,lifeExp,2002,78.32
Europe,Belgium,pop,2002,10311970.0
Europe,Belgium,gdpPercap,2007,33692.60508
Europe,Belgium,lifeExp,2007,79.441
Europe,Belgium,pop,2007,10392226.0
Europe,Bosnia and Herzegovina,gdpPercap,1952,973.5331948
Europe,Bosnia and Herzegovina,lifeExp,1952,53.82
Europe,Bosnia and Herzegovina,pop,1952,2791000.0
Europe,Bosnia and Herzegovina,gdpPercap,1957,1353.989176
Europe,Bosnia and Herzegovina,lifeExp,1957,58.45
Europe,Bosnia and Herzegovina,pop,1957,3076000.0
Europe,Bosnia and Herzegovina,gdpPercap,1962,1709.683679
Europe,Bosnia and Herzegovina,lifeExp,1962,61.93
Europe,Bosnia and Herzegovina,pop,1962,3349000.0
Europe,Bosnia and Herzegovina,gdpPercap,1967,2172.352423
Europe,Bosnia and Herzegovina,lifeExp,1967,64.79
Europe,Bosnia and Herzegovina,pop,1967,3585000.0
Europe,Bosnia and Herzegovina,gdpPercap,1972,2860.16975
Europe,Bosnia and Herzegovina,lifeExp,1972,67.45
Europe,Bosnia and Herzegovina,pop,1972,3819000.0
Europe,Bosnia and Herzegovina,gdpPercap,1977,3528.481305
Europe,Bosnia and Herzegovina,lifeExp,1977,69.86
Europe,Bosnia and Herzegovina,pop,1977,4086000.0
Europe,Bosnia and Herzegovina,gdpPercap,1982,4126.613157
Europe,Bosnia and Herzegovina,lifeExp,1982,70.69
Europe,Bosnia and Herzegovina,pop,1982,4172693.0
Europe,Bosnia and Herzegovina,gdpPercap,1987,4314.114757
Europe,Bosnia and Herzegovina,lifeExp,1987,71.14
Europe,Bosnia and Herzegovina,pop,1987,4338977.0
Europe,Bosnia and Herzegovina,gdpPercap,1992,2546.781445
Europe,Bosnia and Herzegovina,lifeExp,1992,72.178
Europe,Bosnia and Herzegovina,pop,1992,4256013.0
Europe,Bosnia and Herzegovina,gdpPercap,1997,4766.355904
Europe,Bosnia and Herzegovina,lifeExp,1997,73.244
Europe,Bosnia and Herzegovina,pop,1997,3607000.0
Europe,Bosnia and Herzegovina,gdpPercap,2002,6018.975239
Europe,Bosnia and Herzegovina,lifeExp,2002,74.09
Europe,Bosnia and Herzegovina,pop,2002,4165416.0
Europe,Bosnia and Herzegovina,gdpPercap,2007,7446.298803
Europe,Bosnia and Herzegovina,lifeExp,2007,74.852
Europe,Bosnia and Herzegovina,pop,2007,4552198.0
Europe,Bulgaria,gdpPercap,1952,2444.286648
Europe,Bulgaria,lifeExp,1952,59.6
Europe,Bulgaria,pop,1952,7274900.0
Europe,Bulgaria,gdpPercap,1957,3008.670727
Europe,Bulgaria,lifeExp,1957,66.61
Europe,Bulgaria,pop,1957,7651254.0
Europe,Bulgaria,gdpPercap,1962,4254.337839
Europe,Bulgaria,lifeExp,1962,69.51
Europe,Bulgaria,pop,1962,8012946.0
Europe,Bulgaria,gdpPercap,1967,5577.0028
Europe,Bulgaria,lifeExp,1967,70.42
Europe,Bulgaria,pop,1967,8310226.0
Europe,Bulgaria,gdpPercap,1972,6597.494398
Europe,Bulgaria,lifeExp,1972,70.9
Europe,Bulgaria,pop,1972,8576200.0
Europe,Bulgaria,gdpPercap,1977,7612.240438
Europe,Bulgaria,lifeExp,1977,70.81
Europe,Bulgaria,pop,1977,8797022.0
Europe,Bulgaria,gdpPercap,1982,8224.191647
Europe,Bulgaria,lifeExp,1982,71.08
Europe,Bulgaria,pop,1982,8892098.0
Europe,Bulgaria,gdpPercap,1987,8239.854824
Europe,Bulgaria,lifeExp,1987,71.34
Europe,Bulgaria,pop,1987,8971958.0
Europe,Bulgaria,gdpPercap,1992,6302.623438
Europe,Bulgaria,lifeExp,1992,71.19
Europe,Bulgaria,pop,1992,8658506.0
Europe,Bulgaria,gdpPercap,1997,5970.38876
Europe,Bulgaria,lifeExp,1997,70.32
Europe,Bulgaria,pop,1997,8066057.0
Europe,Bulgaria,gdpPercap,2002,7696.777725
Europe,Bulgaria,lifeExp,2002,72.14
Europe,Bulgaria,pop,2002,7661799.0
Europe,Bulgaria,gdpPercap,2007,10680.79282
Europe,Bulgaria,lifeExp,2007,73.005
Europe,Bulgaria,pop,2007,7322858.0
Europe,Croatia,gdpPercap,1952,3119.23652
Europe,Croatia,lifeExp,1952,61.21
Europe,Croatia,pop,1952,3882229.0
Europe,Croatia,gdpPercap,1957,4338.231617
Europe,Croatia,lifeExp,1957,64.77
Europe,Croatia,pop,1957,3991242.0
Europe,Croatia,gdpPercap,1962,5477.890018
Europe,Croatia,lifeExp,1962,67.13
Europe,Croatia,pop,1962,4076557.0
Europe,Croatia,gdpPercap,1967,6960.297861
Europe,Croatia,lifeExp,1967,68.5
Europe,Croatia,pop,1967,4174366.0
Europe,Croatia,gdpPercap,1972,9164.090127
Europe,Croatia,lifeExp,1972,69.61
Europe,Croatia,pop,1972,4225310.0
Europe,Croatia,gdpPercap,1977,11305.38517
Europe,Croatia,lifeExp,1977,70.64
Europe,Croatia,pop,1977,4318673.0
Europe,Croatia,gdpPercap,1982,13221.82184
Europe,Croatia,lifeExp,1982,70.46
Europe,Croatia,pop,1982,4413368.0
Europe,Croatia,gdpPercap,1987,13822.58394
Europe,Croatia,lifeExp,1987,71.52
Europe,Croatia,pop,1987,4484310.0
Europe,Croatia,gdpPercap,1992,8447.794873
Europe,Croatia,lifeExp,1992,72.527
Europe,Croatia,pop,1992,4494013.0
Europe,Croatia,gdpPercap,1997,9875.604515
Europe,Croatia,lifeExp,1997,73.68
Europe,Croatia,pop,1997,4444595.0
Europe,Croatia,gdpPercap,2002,11628.38895
Europe,Croatia,lifeExp,2002,74.876
Europe,Croatia,pop,2002,4481020.0
Europe,Croatia,gdpPercap,2007,14619.22272
Europe,Croatia,lifeExp,2007,75.748
Europe,Croatia,pop,2007,4493312.0
Europe,Czech Republic,gdpPercap,1952,6876.14025
Europe,Czech Republic,lifeExp,1952,66.87
Europe,Czech Republic,pop,1952,9125183.0
Europe,Czech Republic,gdpPercap,1957,8256.343918
Europe,Czech Republic,lifeExp,1957,69.03
Europe,Czech Republic,pop,1957,9513758.0
Europe,Czech Republic,gdpPercap,1962,10136.86713
Europe,Czech Republic,lifeExp,1962,69.9
Europe,Czech Republic,pop,1962,9620282.0
Europe,Czech Republic,gdpPercap,1967,11399.44489
Europe,Czech Republic,lifeExp,1967,70.38
Europe,Czech Republic,pop,1967,9835109.0
Europe,Czech Republic,gdpPercap,1972,13108.4536
Europe,Czech Republic,lifeExp,1972,70.29
Europe,Czech Republic,pop,1972,9862158.0
Europe,Czech Republic,gdpPercap,1977,14800.16062
Europe,Czech Republic,lifeExp,1977,70.71
Europe,Czech Republic,pop,1977,10161915.0
Europe,Czech Republic,gdpPercap,1982,15377.22855
Europe,Czech Republic,lifeExp,1982,70.96
Europe,Czech Republic,pop,1982,10303704.0
Europe,Czech Republic,gdpPercap,1987,16310.4434
Europe,Czech Republic,lifeExp,1987,71.58
Europe,Czech Republic,pop,1987,10311597.0
Europe,Czech Republic,gdpPercap,1992,14297.02122
Europe,Czech Republic,lifeExp,1992,72.4
Europe,Czech Republic,pop,1992,10315702.0
Europe,Czech Republic,gdpPercap,1997,16048.51424
Europe,Czech Republic,lifeExp,1997,74.01
Europe,Czech Republic,pop,1997,10300707.0
Europe,Czech Republic,gdpPercap,2002,17596.21022
Europe,Czech Republic,lifeExp,2002,75.51
Europe,Czech Republic,pop,2002,10256295.0
Europe,Czech Republic,gdpPercap,2007,22833.30851
Europe,Czech Republic,lifeExp,2007,76.486
Europe,Czech Republic,pop,2007,10228744.0
Europe,Denmark,gdpPercap,1952,9692.385245
Europe,Denmark,lifeExp,1952,70.78
Europe,Denmark,pop,1952,4334000.0
Europe,Denmark,gdpPercap,1957,11099.65935
Europe,Denmark,lifeExp,1957,71.81
Europe,Denmark,pop,1957,4487831.0
Europe,Denmark,gdpPercap,1962,13583.31351
Europe,Denmark,lifeExp,1962,72.35
Europe,Denmark,pop,1962,4646899.0
Europe,Denmark,gdpPercap,1967,15937.21123
Europe,Denmark,lifeExp,1967,72.96
Europe,Denmark,pop,1967,4838800.0
Europe,Denmark,gdpPercap,1972,18866.20721
Europe,Denmark,lifeExp,1972,73.47
Europe,Denmark,pop,1972,4991596.0
Europe,Denmark,gdpPercap,1977,20422.9015
Europe,Denmark,lifeExp,1977,74.69
Europe,Denmark,pop,1977,5088419.0
Europe,Denmark,gdpPercap,1982,21688.04048
Europe,Denmark,lifeExp,1982,74.63
Europe,Denmark,pop,1982,5117810.0
Europe,Denmark,gdpPercap,1987,25116.17581
Europe,Denmark,lifeExp,1987,74.8
Europe,Denmark,pop,1987,5127024.0
Europe,Denmark,gdpPercap,1992,26406.73985
Europe,Denmark,lifeExp,1992,75.33
Europe,Denmark,pop,1992,5171393.0
Europe,Denmark,gdpPercap,1997,29804.34567
Europe,Denmark,lifeExp,1997,76.11
Europe,Denmark,pop,1997,5283663.0
Europe,Denmark,gdpPercap,2002,32166.50006
Europe,Denmark,lifeExp,2002,77.18
Europe,Denmark,pop,2002,5374693.0
Europe,Denmark,gdpPercap,2007,35278.41874
Europe,Denmark,lifeExp,2007,78.332
Europe,Denmark,pop,2007,5468120.0
Europe,Finland,gdpPercap,1952,6424.519071
Europe,Finland,lifeExp,1952,66.55
Europe,Finland,pop,1952,4090500.0
Europe,Finland,gdpPercap,1957,7545.415386
Europe,Finland,lifeExp,1957,67.49
Europe,Finland,pop,1957,4324000.0
Europe,Finland,gdpPercap,1962,9371.842561
Europe,Finland,lifeExp,1962,68.75
Europe,Finland,pop,1962,4491443.0
Europe,Finland,gdpPercap,1967,10921.63626
Europe,Finland,lifeExp,1967,69.83
Europe,Finland,pop,1967,4605744.0
Europe,Finland,gdpPercap,1972,14358.8759
Europe,Finland,lifeExp,1972,70.87
Europe,Finland,pop,1972,4639657.0
Europe,Finland,gdpPercap,1977,15605.42283
Europe,Finland,lifeExp,1977,72.52
Europe,Finland,pop,1977,4738902.0
Europe,Finland,gdpPercap,1982,18533.15761
Europe,Finland,lifeExp,1982,74.55
Europe,Finland,pop,1982,4826933.0
Europe,Finland,gdpPercap,1987,21141.01223
Europe,Finland,lifeExp,1987,74.83
Europe,Finland,pop,1987,4931729.0
Europe,Finland,gdpPercap,1992,20647.16499
Europe,Finland,lifeExp,1992,75.7
Europe,Finland,pop,1992,5041039.0
Europe,Finland,gdpPercap,1997,23723.9502
Europe,Finland,lifeExp,1997,77.13
Europe,Finland,pop,1997,5134406.0
Europe,Finland,gdpPercap,2002,28204.59057
Europe,Finland,lifeExp,2002,78.37
Europe,Finland,pop,2002,5193039.0
Europe,Finland,gdpPercap,2007,33207.0844
Europe,Finland,lifeExp,2007,79.313
Europe,Finland,pop,2007,5238460.0
Europe,France,gdpPercap,1952,7029.809327
Europe,France,lifeExp,1952,67.41
Europe,France,pop,1952,42459667.0
Europe,France,gdpPercap,1957,8662.834898
Europe,France,lifeExp,1957,68.93
Europe,France,pop,1957,44310863.0
Europe,France,gdpPercap,1962,10560.48553
Europe,France,lifeExp,1962,70.51
Europe,France,pop,1962,47124000.0
Europe,France,gdpPercap,1967,12999.91766
Europe,France,lifeExp,1967,71.55
Europe,France,pop,1967,49569000.0
Europe,France,gdpPercap,1972,16107.19171
Europe,France,lifeExp,1972,72.38
Europe,France,pop,1972,51732000.0
Europe,France,gdpPercap,1977,18292.63514
Europe,France,lifeExp,1977,73.83
Europe,France,pop,1977,53165019.0
Europe,France,gdpPercap,1982,20293.89746
Europe,France,lifeExp,1982,74.89
Europe,France,pop,1982,54433565.0
Europe,France,gdpPercap,1987,22066.44214
Europe,France,lifeExp,1987,76.34
Europe,France,pop,1987,55630100.0
Europe,France,gdpPercap,1992,24703.79615
Europe,France,lifeExp,1992,77.46
Europe,France,pop,1992,57374179.0
Europe,France,gdpPercap,1997,25889.78487
Europe,France,lifeExp,1997,78.64
Europe,France,pop,1997,58623428.0
Europe,France,gdpPercap,2002,28926.03234
Europe,France,lifeExp,2002,79.59
Europe,France,pop,2002,59925035.0
Europe,France,gdpPercap,2007,30470.0167
Europe,France,lifeExp,2007,80.657
Europe,France,pop,2007,61083916.0
Europe,Germany,gdpPercap,1952,7144.114393
Europe,Germany,lifeExp,1952,67.5
Europe,Germany,pop,1952,69145952.0
Europe,Germany,gdpPercap,1957,10187.82665
Europe,Germany,lifeExp,1957,69.1
Europe,Germany,pop,1957,71019069.0
Europe,Germany,gdpPercap,1962,12902.46291
Europe,Germany,lifeExp,1962,70.3
Europe,Germany,pop,1962,73739117.0
Europe,Germany,gdpPercap,1967,14745.62561
Europe,Germany,lifeExp,1967,70.8
Europe,Germany,pop,1967,76368453.0
Europe,Germany,gdpPercap,1972,18016.18027
Europe,Germany,lifeExp,1972,71.0
Europe,Germany,pop,1972,78717088.0
Europe,Germany,gdpPercap,1977,20512.92123
Europe,Germany,lifeExp,1977,72.5
Europe,Germany,pop,1977,78160773.0
Europe,Germany,gdpPercap,1982,22031.53274
Europe,Germany,lifeExp,1982,73.8
Europe,Germany,pop,1982,78335266.0
Europe,Germany,gdpPercap,1987,24639.18566
Europe,Germany,lifeExp,1987,74.847
Europe,Germany,pop,1987,77718298.0
Europe,Germany,gdpPercap,1992,26505.30317
Europe,Germany,lifeExp,1992,76.07
Europe,Germany,pop,1992,80597764.0
Europe,Germany,gdpPercap,1997,27788.88416
Europe,Germany,lifeExp,1997,77.34
Europe,Germany,pop,1997,82011073.0
Europe,Germany,gdpPercap,2002,30035.80198
Europe,Germany,lifeExp,2002,78.67
Europe,Germany,pop,2002,82350671.0
Europe,Germany,gdpPercap,2007,32170.37442
Europe,Germany,lifeExp,2007,79.406
Europe,Germany,pop,2007,82400996.0
Europe,Greece,gdpPercap,1952,3530.690067
Europe,Greece,lifeExp,1952,65.86
Europe,Greece,pop,1952,7733250.0
Europe,Greece,gdpPercap,1957,4916.299889
Europe,Greece,lifeExp,1957,67.86
Europe,Greece,pop,1957,8096218.0
Europe,Greece,gdpPercap,1962,6017.190733
Europe,Greece,lifeExp,1962,69.51
Europe,Greece,pop,1962,8448233.0
Europe,Greece,gdpPercap,1967,8513.097016
Europe,Greece,lifeExp,1967,71.0
Europe,Greece,pop,1967,8716441.0
Europe,Greece,gdpPercap,1972,12724.82957
Europe,Greece,lifeExp,1972,72.34
Europe,Greece,pop,1972,8888628.0
Europe,Greece,gdpPercap,1977,14195.52428
Europe,Greece,lifeExp,1977,73.68
Europe,Greece,pop,1977,9308479.0
Europe,Greece,gdpPercap,1982,15268.42089
Europe,Greece,lifeExp,1982,75.24
Europe,Greece,pop,1982,9786480.0
Europe,Greece,gdpPercap,1987,16120.52839
Europe,Greece,lifeExp,1987,76.67
Europe,Greece,pop,1987,9974490.0
Europe,Greece,gdpPercap,1992,17541.49634
Europe,Greece,lifeExp,1992,77.03
Europe,Greece,pop,1992,10325429.0
Europe,Greece,gdpPercap,1997,18747.69814
Europe,Greece,lifeExp,1997,77.869
Europe,Greece,pop,1997,10502372.0
Europe,Greece,gdpPercap,2002,22514.2548
Europe,Greece,lifeExp,2002,78.256
Europe,Greece,pop,2002,10603863.0
Europe,Greece,gdpPercap,2007,27538.41188
Europe,Greece,lifeExp,2007,79.483
Europe,Greece,pop,2007,10706290.0
Europe,Hungary,gdpPercap,1952,5263.673816
Europe,Hungary,lifeExp,1952,64.03
Europe,Hungary,pop,1952,9504000.0
Europe,Hungary,gdpPercap,1957,6040.180011
Europe,Hungary,lifeExp,1957,66.41
Europe,Hungary,pop,1957,9839000.0
Europe,Hungary,gdpPercap,1962,7550.359877
Europe,Hungary,lifeExp,1962,67.96
Europe,Hungary,pop,1962,10063000.0
Europe,Hungary,gdpPercap,1967,9326.64467
Europe,Hungary,lifeExp,1967,69.5
Europe,Hungary,pop,1967,10223422.0
Europe,Hungary,gdpPercap,1972,10168.65611
Europe,Hungary,lifeExp,1972,69.76
Europe,Hungary,pop,1972,10394091.0
Europe,Hungary,gdpPercap,1977,11674.83737
Europe,Hungary,lifeExp,1977,69.95
Europe,Hungary,pop,1977,10637171.0
Europe,Hungary,gdpPercap,1982,12545.99066
Europe,Hungary,lifeExp,1982,69.39
Europe,Hungary,pop,1982,10705535.0
Europe,Hungary,gdpPercap,1987,12986.47998
Europe,Hungary,lifeExp,1987,69.58
Europe,Hungary,pop,1987,10612740.0
Europe,Hungary,gdpPercap,1992,10535.62855
Europe,Hungary,lifeExp,1992,69.17
Europe,Hungary,pop,1992,10348684.0
Europe,Hungary,gdpPercap,1997,11712.7768
Europe,Hungary,lifeExp,1997,71.04
Europe,Hungary,pop,1997,10244684.0
Europe,Hungary,gdpPercap,2002,14843.93556
Europe,Hungary,lifeExp,2002,72.59
Europe,Hungary,pop,2002,10083313.0
Europe,Hungary,gdpPercap,2007,18008.94444
Europe,Hungary,lifeExp,2007,73.338
Europe,Hungary,pop,2007,9956108.0
Europe,Iceland,gdpPercap,1952,7267.688428
Europe,Iceland,lifeExp,1952,72.49
Europe,Iceland,pop,1952,147962.0
Europe,Iceland,gdpPercap,1957,9244.001412
Europe,Iceland,lifeExp,1957,73.47
Europe,Iceland,pop,1957,165110.0
Europe,Iceland,gdpPercap,1962,10350.15906
Europe,Iceland,lifeExp,1962,73.68
Europe,Iceland,pop,1962,182053.0
Europe,Iceland,gdpPercap,1967,13319.89568
Europe,Iceland,lifeExp,1967,73.73
Europe,Iceland,pop,1967,198676.0
Europe,Iceland,gdpPercap,1972,15798.06362
Europe,Iceland,lifeExp,1972,74.46
Europe,Iceland,pop,1972,209275.0
Europe,Iceland,gdpPercap,1977,19654.96247
Europe,Iceland,lifeExp,1977,76.11
Europe,Iceland,pop,1977,221823.0
Europe,Iceland,gdpPercap,1982,23269.6075
Europe,Iceland,lifeExp,1982,76.99
Europe,Iceland,pop,1982,233997.0
Europe,Iceland,gdpPercap,1987,26923.20628
Europe,Iceland,lifeExp,1987,77.23
Europe,Iceland,pop,1987,244676.0
Europe,Iceland,gdpPercap,1992,25144.39201
Europe,Iceland,lifeExp,1992,78.77
Europe,Iceland,pop,1992,259012.0
Europe,Iceland,gdpPercap,1997,28061.09966
Europe,Iceland,lifeExp,1997,78.95
Europe,Iceland,pop,1997,271192.0
Europe,Iceland,gdpPercap,2002,31163.20196
Europe,Iceland,lifeExp,2002,80.5
Europe,Iceland,pop,2002,288030.0
Europe,Iceland,gdpPercap,2007,36180.78919
Europe,Iceland,lifeExp,2007,81.757
Europe,Iceland,pop,2007,301931.0
Europe,Ireland,gdpPercap,1952,5210.280328
Europe,Ireland,lifeExp,1952,66.91
Europe,Ireland,pop,1952,2952156.0
Europe,Ireland,gdpPercap,1957,5599.077872
Europe,Ireland,lifeExp,1957,68.9
Europe,Ireland,pop,1957,2878220.0
Europe,Ireland,gdpPercap,1962,6631.597314
Europe,Ireland,lifeExp,1962,70.29
Europe,Ireland,pop,1962,2830000.0
Europe,Ireland,gdpPercap,1967,7655.568963
Europe,Ireland,lifeExp,1967,71.08
Europe,Ireland,pop,1967,2900100.0
Europe,Ireland,gdpPercap,1972,9530.772896
Europe,Ireland,lifeExp,1972,71.28
Europe,Ireland,pop,1972,3024400.0
Europe,Ireland,gdpPercap,1977,11150.98113
Europe,Ireland,lifeExp,1977,72.03
Europe,Ireland,pop,1977,3271900.0
Europe,Ireland,gdpPercap,1982,12618.32141
Europe,Ireland,lifeExp,1982,73.1
Europe,Ireland,pop,1982,3480000.0
Europe,Ireland,gdpPercap,1987,13872.86652
Europe,Ireland,lifeExp,1987,74.36
Europe,Ireland,pop,1987,3539900.0
Europe,Ireland,gdpPercap,1992,17558.81555
Europe,Ireland,lifeExp,1992,75.467
Europe,Ireland,pop,1992,3557761.0
Europe,Ireland,gdpPercap,1997,24521.94713
Europe,Ireland,lifeExp,1997,76.122
Europe,Ireland,pop,1997,3667233.0
Europe,Ireland,gdpPercap,2002,34077.04939
Europe,Ireland,lifeExp,2002,77.783
Europe,Ireland,pop,2002,3879155.0
Europe,Ireland,gdpPercap,2007,40675.99635
Europe,Ireland,lifeExp,2007,78.885
Europe,Ireland,pop,2007,4109086.0
Europe,Italy,gdpPercap,1952,4931.404155
Europe,Italy,lifeExp,1952,65.94
Europe,Italy,pop,1952,47666000.0
Europe,Italy,gdpPercap,1957,6248.656232
Europe,Italy,lifeExp,1957,67.81
Europe,Italy,pop,1957,49182000.0
Europe,Italy,gdpPercap,1962,8243.58234
Europe,Italy,lifeExp,1962,69.24
Europe,Italy,pop,1962,50843200.0
Europe,Italy,gdpPercap,1967,10022.40131
Europe,Italy,lifeExp,1967,71.06
Europe,Italy,pop,1967,52667100.0
Europe,Italy,gdpPercap,1972,12269.27378
Europe,Italy,lifeExp,1972,72.19
Europe,Italy,pop,1972,54365564.0
Europe,Italy,gdpPercap,1977,14255.98475
Europe,Italy,lifeExp,1977,73.48
Europe,Italy,pop,1977,56059245.0
Europe,Italy,gdpPercap,1982,16537.4835
Europe,Italy,lifeExp,1982,74.98
Europe,Italy,pop,1982,56535636.0
Europe,Italy,gdpPercap,1987,19207.23482
Europe,Italy,lifeExp,1987,76.42
Europe,Italy,pop,1987,56729703.0
Europe,Italy,gdpPercap,1992,22013.64486
Europe,Italy,lifeExp,1992,77.44
Europe,Italy,pop,1992,56840847.0
Europe,Italy,gdpPercap,1997,24675.02446
Europe,Italy,lifeExp,1997,78.82
Europe,Italy,pop,1997,57479469.0
Europe,Italy,gdpPercap,2002,27968.09817
Europe,Italy,lifeExp,2002,80.24
Europe,Italy,pop,2002,57926999.0
Europe,Italy,gdpPercap,2007,28569.7197
Europe,Italy,lifeExp,2007,80.546
Europe,Italy,pop,2007,58147733.0
Europe,Montenegro,gdpPercap,1952,2647.585601
Europe,Montenegro,lifeExp,1952,59.164
Europe,Montenegro,pop,1952,413834.0
Europe,Montenegro,gdpPercap,1957,3682.259903
